0.7,2.0,100000,0.03125,10,10,0.8210617288109467,0.5
0.7,2.0,100000,0.0625,10,10,0.8293482143564892,0.5
0.7,2.0,100000,0.125,10,10,0.8345422961975939,0.5
0.7,2.0,100000,0.25,10,10,0.8571276814106235,0.5
0.7,2.0,100000,0.5,10,10,0.9014182575193266,0.5
0.7,2.0,100000,1.0,10,10,0.9764844874998136,0.5
0.7,2.0,100000,2.0,10,10,1.0979319646459644,0.5
0.7,2.0,100000,37.912378337021515,10,10,1.434368440848263,0.5
0.7,2.0,100000,0.03125,10,10,0.7454238478339971,1.5
0.7,2.0,100000,0.0625,10,10,0.7412682536937476,1.5
0.7,2.0,100000,0.125,10,10,0.7419321347947785,1.5
0.7,2.0,100000,0.25,10,10,0.7348596942381052,1.5
0.7,2.0,100000,0.5,10,10,0.7218892315123887,1.5
0.7,2.0,100000,1.0,10,10,0.6957594195377509,1.5
0.7,2.0,100000,2.0,10,10,0.6789840217391592,1.5
0.7,2.0,100000,3.992681735620168,10,10,0.6766534576498952,1.5
0.7,2.0,100000,0.03125,10,10,0.7126944497966828,3
0.7,2.0,100000,0.0625,10,10,0.7118178464425666,3
0.7,2.0,100000,0.125,10,10,0.7063962178499329,3
0.7,2.0,100000,0.25,10,10,0.701892714302357,3
0.7,2.0,100000,0.5,10,10,0.685549269189749,3
0.7,2.0,100000,1.0,10,10,0.6213287754764294,3
0.7,2.0,100000,2.0,10,10,0.6190699728508521,3
0.7,2.0,100000,2.354540669766905,10,10,0.6200881185188687,3
0.7,2.0,100000,0.03125,10,10,0.7095539050125449,3.75
0.7,2.0,100000,0.0625,10,10,0.7077796471942884,3.75
0.7,2.0,100000,0.125,10,10,0.7024411089372128,3.75
0.7,2.0,100000,0.25,10,10,0.6953987586590894,3.75
0.7,2.0,100000,0.5,10,10,0.684709221201985,3.75
0.7,2.0,100000,1.0,10,10,0.6126429592829491,3.75
0.7,2.0,100000,2.0,10,10,0.6130609344258924,3.75
0.7,2.0,100000,2.143417758349317,10,10,0.6121906003743464,3.75
0.7,2.0,100000,0.03125,10,10,0.7703962811288737,1
0.7,2.0,100000,0.0625,10,10,0.7698547968568035,1
0.7,2.0,100000,0.125,10,10,0.7674837940934677,1
0.7,2.0,100000,0.25,10,10,0.7695392081792989,1
0.7,2.0,100000,0.5,10,10,0.7681663061409979,1
0.7,2.0,100000,1.0,10,10,0.7673719896996426,1
0.7,2.0,100000,2.0,10,10,0.7694412385242906,1
0.7,2.0,100000,8.537973210876967,10,10,0.7675620895364017,1
0.7,2.0,100000,0.03125,10,10,0.7916912352627533,0.75
0.7,2.0,100000,0.0625,10,10,0.7915816780833563,0.75
0.7,2.0,100000,0.125,10,10,0.7926954886612155,0.75
0.7,2.0,100000,0.25,10,10,0.8019354944413333,0.75
0.7,2.0,100000,0.5,10,10,0.8173376241096199,0.75
0.7,2.0,100000,1.0,10,10,0.8429207654203049,0.75
0.7,2.0,100000,2.0,10,10,0.8747871995369014,0.75
0.7,2.0,100000,17.97362495104998,10,10,0.908866564716028,0.75
0.7,2.0,100000,0.03125,10,10,0.7921215204686468,0.75
0.7,2.0,100000,0.0625,10,10,0.7900806437099963,0.75
0.7,2.0,100000,0.125,10,10,0.7944271783456032,0.75
0.7,2.0,100000,0.25,10,10,0.8043757261378661,0.75
0.7,2.0,100000,0.5,10,10,0.8163483991227056,0.75
0.7,2.0,100000,1.0,10,10,0.8425501280817187,0.75
0.7,2.0,100000,2.0,10,10,0.8760718000124437,0.75
0.7,2.0,100000,17.032899083603034,10,10,0.9078206050710457,0.75
0.7,2.0,100000,0.03125,10,10,0.7368041368768052,1.75
0.7,2.0,100000,0.0625,10,10,0.7333783977505339,1.75
0.7,2.0,100000,0.125,10,10,0.7299008683676554,1.75
0.7,2.0,100000,0.25,10,10,0.7228342389697441,1.75
0.7,2.0,100000,0.5,10,10,0.7070652354045835,1.75
0.7,2.0,100000,1.0,10,10,0.6722656542412215,1.75
0.7,2.0,100000,2.0,10,10,0.6580151387349235,1.75
0.7,2.0,100000,3.43019298596291,10,10,0.6568880936339231,1.75
0.7,2.0,100000,0.03125,10,10,0.7179253895941318,2.75
0.7,2.0,100000,0.0625,10,10,0.7143889292637314,2.75
0.7,2.0,100000,0.125,10,10,0.7111902341683389,2.75
0.7,2.0,100000,0.25,10,10,0.704182635506543,2.75
0.7,2.0,100000,0.5,10,10,0.6870993225700315,2.75
0.7,2.0,100000,1.0,10,10,0.6271431362216997,2.75
0.7,2.0,100000,2.0,10,10,0.623766144696632,2.75
0.7,2.0,100000,2.4048633223221456,10,10,0.6241648154376918,2.75
0.7,2.0,100000,0.03125,10,10,0.7078189185786767,3.9
0.7,2.0,100000,0.0625,10,10,0.7062091531379793,3.9
0.7,2.0,100000,0.125,10,10,0.7027224494918012,3.9
0.7,2.0,100000,0.25,10,10,0.6959366015100547,3.9
0.7,2.0,100000,0.5,10,10,0.684019645779646,3.9
0.7,2.0,100000,1.0,10,10,0.6111993192702895,3.9
0.7,2.0,100000,2.0,10,10,0.6117896362569302,3.9
0.7,2.0,100000,2.0738664951284287,10,10,0.6118091478247492,3.9
0.7,2.0,100000,0.03125,10,10,0.7707787463680567,-1
0.7,2.0,100000,0.0625,10,10,0.7697293185501608,-1
0.7,2.0,100000,0.125,10,10,0.7704061629340885,-1
0.7,2.0,100000,0.25,10,10,0.7698935686375671,-1
0.7,2.0,100000,0.5,10,10,0.7704015475058338,-1
0.7,2.0,100000,1.0,10,10,0.7693099674904597,-1
0.7,2.0,100000,2.0,10,10,0.7720018451547983,-1
0.7,2.0,100000,7.256690147015142,10,10,0.7718524215158381,-1
0.7,2.0,100000,0.03125,10,10,0.7705887302345651,-1.0
0.7,2.0,100000,0.0625,10,10,0.7717139084576762,-1.0
0.7,2.0,100000,0.125,10,10,0.7721747342742409,-1.0
0.7,2.0,100000,0.25,10,10,0.7710882891542078,-1.0
0.7,2.0,100000,0.5,10,10,0.7701992096281853,-1.0
0.7,2.0,100000,1.0,10,10,0.7709406704914995,-1.0
0.7,2.0,100000,2.0,10,10,0.7705341920332499,-1.0
0.7,2.0,100000,7.712001182954131,10,10,0.7704209632505666,-1.0
0.7,2.0,100000,0.03125,10,10,0.7691863104386746,-1.0
0.7,2.0,100000,0.0625,10,10,0.7710949230660874,-1.0
0.7,2.0,100000,0.125,10,10,0.7704918526212413,-1.0
0.7,2.0,100000,0.25,10,10,0.7704798919077811,-1.0
0.7,2.0,100000,0.5,10,10,0.7692216897050577,-1.0
0.7,2.0,100000,1.0,10,10,0.7691026168447374,-1.0
0.7,2.0,100000,2.0,10,10,0.7701223660876464,-1.0
0.7,2.0,100000,8.28732009370669,10,10,0.7704060749520447,-1.0
0.7,2.0,100000,0.03125,10,10,0.7659603520490655,-1
0.7,2.0,100000,0.0625,10,10,0.7676661965291344,-1
0.7,2.0,100000,0.125,10,10,0.768937370341188,-1
0.7,2.0,100000,0.25,10,10,0.7677102835321825,-1
0.7,2.0,100000,0.5,10,10,0.764587930005595,-1
0.7,2.0,100000,1.0,10,10,0.7693109373648943,-1
0.7,2.0,100000,2.0,10,10,0.7677594786495286,-1
0.7,2.0,100000,7.507488646110864,10,10,0.7669759586975359,-1
0.7,2.0,200000,0.03125,10,10,0.7676059563594173,-1
0.7,2.0,200000,0.0625,10,10,0.7692515252220328,-1
0.7,2.0,200000,0.125,10,10,0.7678072403244114,-1
0.7,2.0,200000,0.25,10,10,0.7677363258205999,-1
0.7,2.0,200000,0.5,10,10,0.7675448053203102,-1
0.7,2.0,200000,1.0,10,10,0.7692849742649793,-1
0.7,2.0,200000,2.0,10,10,0.7682924792548794,-1
0.7,2.0,200000,7.751821879297694,10,10,0.7672293112793164,-1
0.7,2.0,50000,0.00390625,10,10,0.7698778333373231,-1
0.7,2.0,50000,0.0078125,10,10,0.7697298614035551,-1
0.7,2.0,50000,0.015625,10,10,0.7710189598105668,-1
0.7,2.0,50000,0.03125,10,10,0.7695792070990751,-1
0.7,2.0,50000,0.0625,10,10,0.7694728487416318,-1
0.7,2.0,50000,0.125,10,10,0.7702580424782184,-1
0.7,2.0,50000,0.25,10,10,0.7715803143825393,-1
0.7,2.0,50000,0.5,10,10,0.7667122657561969,-1
0.7,2.0,50000,1.0,10,10,0.7698119080825984,-1
0.7,2.0,50000,2.0,10,10,0.7707132878461035,-1
0.7,2.0,50000,9.027496981788113,10,10,0.7713410030022366,-1
0.7,2.0,100000,0.03125,10,10,0.7436555118283196,1.5
0.7,2.0,100000,0.0625,10,10,0.7421832772970062,1.5
0.7,2.0,100000,0.125,10,10,0.7379640798987622,1.5
0.7,2.0,100000,0.25,10,10,0.7333947294897687,1.5
0.7,2.0,100000,0.5,10,10,0.7206606645031476,1.5
0.7,2.0,100000,1.0,10,10,0.6949615996947107,1.5
0.7,2.0,100000,2.0,10,10,0.6772896035728346,1.5
0.7,2.0,100000,4.168308611861487,10,10,0.6771843823366646,1.5
0.7,2.0,100000,0.03125,10,10,0.715036441120525,3
0.7,2.0,100000,0.0625,10,10,0.7119756806098125,3
0.7,2.0,100000,0.125,10,10,0.7089422065130816,3
0.7,2.0,100000,0.25,10,10,0.7008191935443702,3
0.7,2.0,100000,0.5,10,10,0.6828101322928752,3
0.7,2.0,100000,1.0,10,10,0.6203491151361467,3
0.7,2.0,100000,2.0,10,10,0.6199848206989519,3
0.7,2.0,100000,2.3262730033716017,10,10,0.6193767391326379,3
0.7,2.0,100000,0.03125,10,10,0.7099745182340356,3.75
0.7,2.0,100000,0.0625,10,10,0.708801252670264,3.75
0.7,2.0,100000,0.125,10,10,0.7033144183785575,3.75
0.7,2.0,100000,0.25,10,10,0.6955216233523848,3.75
0.7,2.0,100000,0.5,10,10,0.6834860693359375,3.75
0.7,2.0,100000,1.0,10,10,0.6128391369749093,3.75
0.7,2.0,100000,2.0,10,10,0.61239549634661,3.75
0.7,2.0,100000,2.110035365538547,10,10,0.6127816882324219,3.75
0.7,2.0,100000,0.03125,10,10,0.768961100594421,1
0.7,2.0,100000,0.0625,10,10,0.769920950068196,1
0.7,2.0,100000,0.125,10,10,0.7704952119306256,1
0.7,2.0,100000,0.25,10,10,0.7687358948177472,1
0.7,2.0,100000,0.5,10,10,0.7714915570634964,1
0.7,2.0,100000,1.0,10,10,0.7699709275096589,1
0.7,2.0,100000,2.0,10,10,0.7699837705595131,1
0.7,2.0,100000,7.897962072352354,10,10,0.7704555745184343,1
0.5,2.0,100000,0.03125,10,10,0.6671249341732399,1
0.5,2.0,100000,0.0625,10,10,0.6681094627297539,1
0.5,2.0,100000,0.125,10,10,0.6671614839446384,1
0.5,2.0,100000,0.25,10,10,0.669294011668115,1
0.5,2.0,100000,0.5,10,10,0.6672956023363823,1
0.5,2.0,100000,1.0,10,10,0.6686384906260644,1
0.5,2.0,100000,2.0,10,10,0.6693084553799723,1
0.5,2.0,100000,7.70754633829662,10,10,0.6674415443883432,1
0.5,2.0,100000,0.03125,10,10,0.6664047615560018,-1
0.5,2.0,100000,0.0625,10,10,0.6661486781869902,-1
0.5,2.0,100000,0.125,10,10,0.6674628342781537,-1
0.5,2.0,100000,0.25,10,10,0.6680175031330721,-1
0.5,2.0,100000,0.5,10,10,0.6664671449031807,-1
0.5,2.0,100000,1.0,10,10,0.6663518905754128,-1
0.5,2.0,100000,2.0,10,10,0.6680075587500898,-1
0.5,2.0,100000,9.754603576742934,10,10,0.6674286306828575,-1
0.7,2.0,500000,0.03125,10,10,0.7686476356375119,-1
0.7,2.0,500000,0.0625,10,10,0.7693128815791607,-1
0.7,2.0,500000,0.125,10,10,0.7698241357785767,-1
0.7,2.0,500000,0.25,10,10,0.7691330995950647,-1
0.7,2.0,500000,0.5,10,10,0.7694579028157325,-1
0.7,2.0,500000,1.0,10,10,0.7692231097023601,-1
0.7,2.0,500000,2.0,10,10,0.7690934835693212,-1
0.7,2.0,500000,8.69216907481799,10,10,0.7681849039610571,-1
0.5,1.0,500000,0.015625,10,10,1.9987329445979698,-1
0.5,1.0,500000,0.03125,10,10,1.996894326812063,-1
0.5,1.0,500000,0.0625,10,10,1.9962975118520638,-1
0.5,1.0,500000,0.125,10,10,1.9925005750400457,-1
0.5,1.0,500000,0.25,10,10,1.99195666615878,-1
0.5,1.0,500000,0.5,10,10,1.9959317171195474,-1
0.5,1.0,500000,1.0,10,10,1.9943650836772082,-1
0.5,1.0,500000,15.915592587892139,10,10,1.9943878310213734,-1
0.7,2.0,100000,0.03125,5,10,0.7697064488548978,-1
0.7,2.0,100000,0.0625,5,10,0.7678229187454834,-1
0.7,2.0,100000,0.125,5,10,0.7689963883921895,-1
0.7,2.0,100000,0.25,5,10,0.7686825245557191,-1
0.7,2.0,100000,0.5,5,10,0.7701077178993642,-1
0.7,2.0,100000,1.0,5,10,0.7698083136641583,-1
0.7,2.0,100000,2.0,5,10,0.7695442819066748,-1
0.7,2.0,100000,7.210467988953898,5,10,0.7692211878800239,-1
0.7,2.0,100000,0.03125,5,10,0.7688050574542122,-1
0.7,2.0,100000,0.0625,5,10,0.7698819464348828,-1
0.7,2.0,100000,0.125,5,10,0.7701053743109745,-1
0.7,2.0,100000,0.25,5,10,0.7690006799119912,-1
0.7,2.0,100000,0.5,5,10,0.7677838021671184,-1
0.7,2.0,100000,1.0,5,10,0.7694674107124893,-1
0.7,2.0,100000,2.0,5,10,0.7702896730662662,-1
0.7,2.0,100000,7.855208132103333,5,10,0.770717006519662,-1
0.7,2.0,100000,0.03125,10,10,0.7670807621666275,1
0.7,2.0,100000,0.0625,10,10,0.7692992619150256,1
0.7,2.0,100000,0.125,10,10,0.7687855109452415,1
0.7,2.0,100000,0.25,10,10,0.7674966781395889,1
0.7,2.0,100000,0.5,10,10,0.7688483100934678,1
0.7,2.0,100000,1.0,10,10,0.7665509553632252,1
0.7,2.0,100000,1.000000000827036,10,10,0.7660969624823976,1
0.7,2.0,100000,2.0,10,10,0.7683944625953097,1
0.7,2.0,100000,8.874322647292097,10,10,0.765960347742915,1
0.7,2.0,100000,0.03125,10,10,0.70822672274385,3.95
0.7,2.0,100000,0.0625,10,10,0.7064543725711515,3.95
0.7,2.0,100000,0.125,10,10,0.7018922533660961,3.95
0.7,2.0,100000,0.25,10,10,0.6939902463757509,3.95
0.7,2.0,100000,0.5,10,10,0.6845602649639844,3.95
0.7,2.0,100000,1.0,10,10,0.6121630542813441,3.95
0.7,2.0,100000,1.0243256837712218,10,10,0.6111464692727249,3.95
0.7,2.0,100000,2.0,10,10,0.6118836562197758,3.95
0.7,2.0,100000,2.0833938153870446,10,10,0.6114032629315571,3.95
0.7,2.0,100000,0.03125,10,10,0.7274669124467152,2.0
0.7,2.0,100000,0.0625,10,10,0.7273933358210477,2.0
0.7,2.0,100000,0.125,10,10,0.7225849960002345,2.0
0.7,2.0,100000,0.25,10,10,0.7174262485845647,2.0
0.7,2.0,100000,0.5,10,10,0.6979376536000466,2.0
0.7,2.0,100000,1.0,10,10,0.6553957514368914,2.0
0.7,2.0,100000,1.000675252126241,10,10,0.6564293859525855,2.0
0.7,2.0,100000,2.0,10,10,0.6441055138696993,2.0
0.7,2.0,100000,3.0390557097785695,10,10,0.6441568771550422,2.0
0.7,2.0,100000,0.03125,9,10,0.7676451919786873,1
0.7,2.0,100000,0.0625,9,10,0.7675890365114971,1
0.7,2.0,100000,0.125,9,10,0.7653227700691391,1
0.7,2.0,100000,0.25,9,10,0.766030397488605,1
0.7,2.0,100000,0.5,9,10,0.7655210799513208,1
0.7,2.0,100000,1.0,9,10,0.7660633121921226,1
0.7,2.0,100000,1.000000716228829,9,10,0.7674940694477824,1
0.7,2.0,100000,2.0,9,10,0.7671661929546583,1
0.7,2.0,100000,7.530975580789725,9,10,0.768684420096859,1
0.7,2.0,100000,0.03125,9,10,0.8253070760573346,0.5
0.7,2.0,100000,0.0625,9,10,0.8295144698094872,0.5
0.7,2.0,100000,0.125,9,10,0.8361979542644996,0.5
0.7,2.0,100000,0.25,9,10,0.8586508603994978,0.5
0.7,2.0,100000,0.5,9,10,0.9028688184199805,0.5
0.7,2.0,100000,1.0,9,10,0.9811052426631341,0.5
0.7,2.0,100000,1.000000000000513,9,10,0.9770692543598767,0.5
0.7,2.0,100000,2.0,9,10,1.1010882792772962,0.5
0.7,2.0,100000,43.65364203687169,9,10,1.4367578397567906,0.5
0.7,2.0,100000,0.03125,5,10,0.7676451919786873,1
0.7,2.0,100000,0.0625,5,10,0.7675890365114971,1
0.7,2.0,100000,0.125,5,10,0.7653227700691391,1
0.7,2.0,100000,0.25,5,10,0.766030397488605,1
0.7,2.0,100000,0.5,5,10,0.7655210799513208,1
0.7,2.0,100000,1.0,5,10,0.7660633121921226,1
0.7,2.0,100000,1.000000716228829,5,10,0.7674940694477824,1
0.7,2.0,100000,2.0,5,10,0.7671661929546583,1
0.7,2.0,100000,7.530975580789725,5,10,0.768684420096859,1
0.7,2.0,100000,0.03125,5,10,0.7676451919786873,1
0.7,2.0,100000,0.0625,5,10,0.7675890365114971,1
0.7,2.0,100000,0.125,5,10,0.7653227700691391,1
0.7,2.0,100000,0.25,5,10,0.766030397488605,1
0.7,2.0,100000,0.5,5,10,0.7655210799513208,1
0.7,2.0,100000,1.0,5,10,0.7660633121921226,1
0.7,2.0,100000,1.000000716228829,5,10,0.7674940694477824,1
0.7,2.0,100000,2.0,5,10,0.7671661929546583,1
0.7,2.0,100000,7.530975580789725,5,10,0.768684420096859,1
0.7,2.0,100000,0.03125,5,10,0.8253070760573346,0.5
0.7,2.0,100000,0.0625,5,10,0.8295144698094872,0.5
0.7,2.0,100000,0.125,5,10,0.8361979542644996,0.5
0.7,2.0,100000,0.25,5,10,0.8586508603994978,0.5
0.7,2.0,100000,0.5,5,10,0.9028688184199805,0.5
0.7,2.0,100000,1.0,5,10,0.9811052426631341,0.5
0.7,2.0,100000,1.000000000000513,5,10,0.9770692543598767,0.5
0.7,2.0,100000,2.0,5,10,1.1010882792772962,0.5
0.7,2.0,100000,43.65364203687169,5,10,1.4367578397567906,0.5
0.7,2.0,100000,0.03125,5,10,0.7425388337494463,1.5
0.7,2.0,100000,0.0625,5,10,0.7423806005912507,1.5
0.7,2.0,100000,0.125,5,10,0.737497194496835,1.5
0.7,2.0,100000,0.25,5,10,0.7336093041355758,1.5
0.7,2.0,100000,0.5,5,10,0.7195019252038651,1.5
0.7,2.0,100000,1.0,5,10,0.6940183807414882,1.5
0.7,2.0,100000,1.0000703816267635,5,10,0.6935451492533566,1.5
0.7,2.0,100000,2.0,5,10,0.6771374068078434,1.5
0.7,2.0,100000,4.071921702223929,5,10,0.6766364663197569,1.5
0.7,2.0,100000,0.03125,5,10,0.8365510479515015,0.5
0.7,2.0,100000,0.0625,5,10,0.8421719443491531,0.5
0.7,2.0,100000,0.125,5,10,0.8509399880059428,0.5
0.7,2.0,100000,0.25,5,10,0.8726416421447899,0.5
0.7,2.0,100000,0.5,5,10,0.9165589580334768,0.5
0.7,2.0,100000,1.0,5,10,0.9919694750934016,0.5
0.7,2.0,100000,1.0000000000000215,5,10,0.9990106699178822,0.5
0.7,2.0,100000,2.0,5,10,1.1106308385813821,0.5
0.7,2.0,100000,58.82291884340469,5,10,1.4445961316598448,0.5
0.7,2.0,100000,0.03125,5,10,0.7693820418451328,1
0.7,2.0,100000,0.0625,5,10,0.7698883643684898,1
0.7,2.0,100000,0.125,5,10,0.7691341953891191,1
0.7,2.0,100000,0.25,5,10,0.7701751858275644,1
0.7,2.0,100000,0.5,5,10,0.7693141796918306,1
0.7,2.0,100000,1.0,5,10,0.7681136299422842,1
0.7,2.0,100000,1.0000011362077852,5,10,0.770121166910338,1
0.7,2.0,100000,2.0,5,10,0.7692908923437816,1
0.7,2.0,100000,7.24456799344003,5,10,0.7680047291839965,1
0.7,2.0,100000,0.03125,5,10,0.7713143877284999,1
0.7,2.0,100000,0.0625,5,10,0.7698327223157299,1
0.7,2.0,100000,0.125,5,10,0.7705003637221117,1
0.7,2.0,100000,0.25,5,10,0.7691354507578958,1
0.7,2.0,100000,0.5,5,10,0.7692758636049692,1
0.7,2.0,100000,1.0,5,10,0.7695036051807258,1
0.7,2.0,100000,1.0000001053944176,5,10,0.7672547285740102,1
0.7,2.0,100000,2.0,5,10,0.7679162071364078,1
0.7,2.0,100000,7.392711485786954,5,10,0.7669145735754044,1
0.7,2.0,100000,0.03125,5,10,0.7674559843131094,1
0.7,2.0,100000,0.0625,5,10,0.7695192474021686,1
0.7,2.0,100000,0.125,5,10,0.7681897868913962,1
0.7,2.0,100000,0.25,5,10,0.7676171289967524,1
0.7,2.0,100000,0.5,5,10,0.7670808892459631,1
0.7,2.0,100000,1.0,5,10,0.7689455983082945,1
0.7,2.0,100000,1.000000000842392,5,10,0.7703189168147447,1
0.7,2.0,100000,2.0,5,10,0.7707295891333903,1
0.7,2.0,100000,8.167251715405001,5,10,0.7688914817799156,1
0.7,2.0,100000,0.03125,5,10,0.7727156535846544,1
0.7,2.0,100000,0.0625,5,10,0.7721337207608951,1
0.7,2.0,100000,0.125,5,10,0.7718733031962657,1
0.7,2.0,100000,0.25,5,10,0.7710655871937172,1
0.7,2.0,100000,0.5,5,10,0.7720498241423358,1
0.7,2.0,100000,1.0,5,10,0.7719163725428493,1
0.7,2.0,100000,1.000002016088889,5,10,0.7744836599347742,1
0.7,2.0,100000,2.0,5,10,0.77234179385358,1
0.7,2.0,100000,7.597935582557266,5,10,0.77198832633577,1
